Date,Dollar_Rate
"Dec 24, 2008",47.775
"Dec 23, 2008",48.69
"Dec 22, 2008",47.72
"Dec 19, 2008",47.15
"Dec 18, 2008",46.79
"Dec 17, 2008",47.46
"Dec 16, 2008",47.51
"Dec 15, 2008",47.645
"Dec 12, 2008",48.48
"Dec 11, 2008",48.215
"Dec 10, 2008",48.71
"Dec 09, 2008",49.25
"Dec 08, 2008",49.5
"Dec 05, 2008",49.49
"Dec 04, 2008",49.8
"Dec 03, 2008",49.945
"Dec 02, 2008",50.13
"Dec 01, 2008",49.875
"Nov 28, 2008",49.575
"Nov 27, 2008",48.805
"Nov 26, 2008",49.35
"Nov 25, 2008",49.765
"Nov 24, 2008",49.965
"Nov 21, 2008",49.555
"Nov 20, 2008",50.2
"Nov 19, 2008",49.86
"Nov 18, 2008",49.535
"Nov 17, 2008",49.075
"Nov 14, 2008",48.79
"Nov 13, 2008",49.01
"Nov 12, 2008",49.225
"Nov 11, 2008",47.95
"Nov 10, 2008",47.31
"Nov 07, 2008",47.49
"Nov 06, 2008",47.635
"Nov 05, 2008",47.325
"Nov 04, 2008",47.31
"Nov 03, 2008",48.515
"Oct 31, 2008",49.325
"Oct 30, 2008",49.21
"Oct 29, 2008",49.38
"Oct 28, 2008",49.58
"Oct 27, 2008",49.785
"Oct 24, 2008",49.77
"Oct 23, 2008",49.68
"Oct 22, 2008",49.315
"Oct 21, 2008",48.85
"Oct 20, 2008",48.73
"Oct 17, 2008",48.715
"Oct 16, 2008",48.69
"Oct 15, 2008",48.38
"Oct 14, 2008",47.94
"Oct 13, 2008",48.11
"Oct 10, 2008",48.365
"Oct 09, 2008",47.98
"Oct 08, 2008",47.86
"Oct 07, 2008",47.91
"Oct 06, 2008",47.79
"Oct 03, 2008",46.8
"Oct 02, 2008",46.22
"Oct 01, 2008",46.48
"Sep 30, 2008",46.815
"Sep 29, 2008",46.5
"Sep 26, 2008",46.52
"Sep 25, 2008",46.07
"Sep 24, 2008",45.85
"Sep 23, 2008",45.615
"Sep 22, 2008",45.46
"Sep 19, 2008",45.81
"Sep 18, 2008",46.37
"Sep 17, 2008",46.34
"Sep 16, 2008",46.835
"Sep 15, 2008",45.635
"Sep 12, 2008",45.71
"Sep 11, 2008",45.575
"Sep 10, 2008",45.065
"Sep 09, 2008",44.74
"Sep 08, 2008",44.51
"Sep 05, 2008",44.665
"Sep 04, 2008",44.345
"Sep 03, 2008",43.96
"Sep 02, 2008",44.365
"Sep 01, 2008",44.175
"Aug 29, 2008",43.87
"Aug 28, 2008",43.72
"Aug 27, 2008",43.65
"Aug 26, 2008",43.765
"Aug 25, 2008",43.69
"Aug 22, 2008",43.33
"Aug 21, 2008",43.4
"Aug 20, 2008",43.635
"Aug 19, 2008",43.52
"Aug 18, 2008",43.495
"Aug 15, 2008",42.81
"Aug 14, 2008",42.92
"Aug 13, 2008",42.56
"Aug 12, 2008",42.28
"Aug 11, 2008",42.08
"Aug 08, 2008",41.98
"Aug 07, 2008",41.99
"Aug 06, 2008",42
"Aug 05, 2008",42.175
"Aug 04, 2008",42.39
"Aug 01, 2008",42.27
"Jul 31, 2008",42.483
"Jul 30, 2008",42.28
"Jul 29, 2008",42.57
"Jul 28, 2008",42.535
"Jul 25, 2008",42.16
"Jul 24, 2008",42.1
"Jul 23, 2008",42.065
"Jul 22, 2008",42.525
"Jul 21, 2008",42.685
"Jul 18, 2008",42.735
"Jul 17, 2008",42.72
"Jul 16, 2008",43.035
"Jul 15, 2008",43.052
"Jul 14, 2008",42.915
"Jul 11, 2008",42.78
"Jul 10, 2008",42.86
"Jul 09, 2008",43.01
"Jul 08, 2008",43.22
"Jul 07, 2008",43.2
"Jul 04, 2008",43.15
"Jul 03, 2008",43.175
"Jul 02, 2008",43.07
"Jul 01, 2008",43.24
"Jun 30, 2008",42.93
"Jun 27, 2008",42.79
"Jun 26, 2008",42.59
"Jun 25, 2008",42.64
"Jun 24, 2008",42.76
"Jun 23, 2008",42.975
"Jun 20, 2008",42.845
"Jun 19, 2008",42.925
"Jun 18, 2008",42.82
"Jun 17, 2008",42.825
"Jun 16, 2008",42.895
"Jun 13, 2008",42.88
"Jun 12, 2008",42.71
"Jun 11, 2008",42.725
"Jun 10, 2008",42.89
"Jun 09, 2008",42.82
"Jun 06, 2008",42.665
"Jun 05, 2008",42.835
"Jun 04, 2008",42.61
"Jun 03, 2008",42.51
"Jun 02, 2008",42.4
"May 30, 2008",42.16
"May 29, 2008",42.54
"May 28, 2008",42.64
"May 27, 2008",42.87
"May 26, 2008",42.62
"May 23, 2008",42.55
"May 22, 2008",42.84
"May 21, 2008",42.74
"May 20, 2008",42.51
"May 19, 2008",42.39
"May 16, 2008",42.41
"May 15, 2008",42.705
"May 14, 2008",42.35
"May 13, 2008",42.09
"May 12, 2008",42.04
"May 09, 2008",41.565
"May 08, 2008",41.67
"May 07, 2008",41.26
"May 06, 2008",40.965
"May 05, 2008",40.67
"May 02, 2008",40.56
"May 01, 2008",40.46
"Apr 30, 2008",40.46
"Apr 29, 2008",40.28
"Apr 28, 2008",40.07
"Apr 25, 2008",40.065
"Apr 24, 2008",40.08
"Apr 23, 2008",39.98
"Apr 22, 2008",39.94
"Apr 21, 2008",39.87
"Apr 18, 2008",39.755
"Apr 17, 2008",39.775
"Apr 16, 2008",39.84
"Apr 15, 2008",39.875
"Apr 14, 2008",39.865
"Apr 11, 2008",39.84
"Apr 10, 2008",39.875
"Apr 09, 2008",39.91
"Apr 08, 2008",40.005
"Apr 07, 2008",39.87
"Apr 04, 2008",39.855
"Apr 03, 2008",39.95
"Apr 02, 2008",39.94
"Apr 01, 2008",39.89
"Mar 31, 2008",40.03
"Mar 28, 2008",39.87
"Mar 27, 2008",40.075
"Mar 26, 2008",40.155
"Mar 25, 2008",40.105
"Mar 24, 2008",40.13
"Mar 21, 2008",39.87
"Mar 20, 2008",40.26
"Mar 19, 2008",40.355
"Mar 18, 2008",40.21
"Mar 17, 2008",40.685
"Mar 14, 2008",40.455
"Mar 13, 2008",40.435
"Mar 12, 2008",40.24
"Mar 11, 2008",40.36
"Mar 10, 2008",40.4
"Mar 07, 2008",40.43
"Mar 06, 2008",40.14
"Mar 05, 2008",40.2
"Mar 04, 2008",40.22
"Mar 03, 2008",40.285
"Feb 29, 2008",39.92
"Feb 28, 2008",39.865
"Feb 27, 2008",39.69
"Feb 26, 2008",39.9
"Feb 25, 2008",39.91
"Feb 22, 2008",40.015
"Feb 21, 2008",39.84
"Feb 20, 2008",40.12
"Feb 19, 2008",39.82
"Feb 18, 2008",39.61
"Feb 15, 2008",39.66
"Feb 14, 2008",39.595
"Feb 13, 2008",39.745
"Feb 12, 2008",39.585
"Feb 11, 2008",39.665
"Feb 08, 2008",39.605
"Feb 07, 2008",39.515
"Feb 06, 2008",39.5
"Feb 05, 2008",39.41
"Feb 04, 2008",39.255
"Feb 01, 2008",39.235
"Jan 31, 2008",39.28
"Jan 30, 2008",39.3
"Jan 29, 2008",39.3
"Jan 28, 2008",39.225
"Jan 25, 2008",39.34
"Jan 24, 2008",39.255
"Jan 23, 2008",39.525
"Jan 22, 2008",39.39
"Jan 21, 2008",39.385
"Jan 18, 2008",39.21
"Jan 17, 2008",39.17
"Jan 16, 2008",39.21
"Jan 15, 2008",39.255
"Jan 14, 2008",39.295
"Jan 11, 2008",39.17
"Jan 10, 2008",39.18
"Jan 09, 2008",39.175
"Jan 08, 2008",39.14
"Jan 07, 2008",39.255
"Jan 04, 2008",39.32
"Jan 03, 2008",39.225
"Jan 02, 2008",39.315
"Jan 01, 2008",39.415
"Dec 31, 2007",39.405
"Dec 28, 2007",39.415
"Dec 27, 2007",39.425
"Dec 26, 2007",39.405
"Dec 25, 2007",39.395
"Dec 24, 2007",39.395
"Dec 21, 2007",39.35
"Dec 20, 2007",39.495
"Dec 19, 2007",39.575
"Dec 18, 2007",39.49
"Dec 17, 2007",39.545
"Dec 14, 2007",39.315
"Dec 13, 2007",39.395
"Dec 12, 2007",39.315
"Dec 11, 2007",39.32
"Dec 10, 2007",39.31
"Dec 07, 2007",39.32
"Dec 06, 2007",39.415
"Dec 05, 2007",39.325
"Dec 04, 2007",39.32
"Dec 03, 2007",39.4
"Nov 30, 2007",39.52
"Nov 29, 2007",39.63
"Nov 28, 2007",39.57
"Nov 27, 2007",39.665
"Nov 26, 2007",39.59
"Nov 23, 2007",39.675
"Nov 22, 2007",39.48
"Nov 21, 2007",39.275
"Nov 20, 2007",39.24
"Nov 19, 2007",39.25
"Nov 16, 2007",39.075
"Nov 15, 2007",39.13
"Nov 14, 2007",39.19
"Nov 13, 2007",39.23
"Nov 12, 2007",39.24
"Nov 09, 2007",39.12
"Nov 08, 2007",39.14
"Nov 07, 2007",39.17
"Nov 06, 2007",39.24
"Nov 05, 2007",39.19
"Nov 02, 2007",39.22
"Nov 01, 2007",39.23
"Oct 31, 2007",39.195
"Oct 30, 2007",39.31
"Oct 29, 2007",39.345
"Oct 26, 2007",39.31
"Oct 25, 2007",39.36
"Oct 24, 2007",39.515
"Oct 23, 2007",39.585
"Oct 22, 2007",39.7
"Oct 19, 2007",39.59
"Oct 18, 2007",39.52
"Oct 17, 2007",39.36
"Oct 16, 2007",39.24
"Oct 15, 2007",39.205
"Oct 12, 2007",39.17
"Oct 11, 2007",39.14
"Oct 10, 2007",39.14
"Oct 09, 2007",39.24
"Oct 08, 2007",39.41
"Oct 05, 2007",39.22
"Oct 04, 2007",39.455
"Oct 03, 2007",39.39
"Oct 02, 2007",39.68
"Oct 01, 2007",39.67
"Sep 28, 2007",39.66
"Sep 27, 2007",39.615
"Sep 26, 2007",39.59
"Sep 25, 2007",39.54
"Sep 24, 2007",39.52
"Sep 21, 2007",39.72
"Sep 20, 2007",39.825
"Sep 19, 2007",39.82
"Sep 18, 2007",40.29
"Sep 17, 2007",40.465
"Sep 14, 2007",40.36
"Sep 13, 2007",40.26
"Sep 12, 2007",40.35
"Sep 11, 2007",40.475
"Sep 10, 2007",40.5
"Sep 07, 2007",40.5
"Sep 06, 2007",40.62
"Sep 05, 2007",40.81
"Sep 04, 2007",40.775
"Sep 03, 2007",40.69
"Aug 31, 2007",40.64
"Aug 30, 2007",41.045
"Aug 29, 2007",40.97
"Aug 28, 2007",40.98
"Aug 27, 2007",40.9
"Aug 24, 2007",40.825
"Aug 23, 2007",40.905
"Aug 22, 2007",40.7
"Aug 21, 2007",41.025
"Aug 20, 2007",40.985
"Aug 17, 2007",41.075
"Aug 16, 2007",41.165
"Aug 15, 2007",40.56
"Aug 14, 2007",40.58
"Aug 13, 2007",40.425
"Aug 10, 2007",40.475
"Aug 09, 2007",40.375
"Aug 08, 2007",40.315
"Aug 07, 2007",40.22
"Aug 06, 2007",40.17
"Aug 03, 2007",40.25
"Aug 02, 2007",40.12
"Aug 01, 2007",40.27
"Jul 31, 2007",40.19
"Jul 30, 2007",40.29
"Jul 27, 2007",40.395
"Jul 26, 2007",40.23
"Jul 25, 2007",40.22
"Jul 24, 2007",40.14
"Jul 23, 2007",40.13
"Jul 20, 2007",40.2
"Jul 19, 2007",40.26
"Jul 18, 2007",40.31
"Jul 17, 2007",40.27
"Jul 16, 2007",40.245
"Jul 13, 2007",40.275
"Jul 12, 2007",40.3
"Jul 11, 2007",40.31
"Jul 10, 2007",40.255
"Jul 09, 2007",40.245
"Jul 06, 2007",40.19
"Jul 05, 2007",40.345
"Jul 04, 2007",40.425
"Jul 03, 2007",40.435
"Jul 02, 2007",40.44
"Jun 29, 2007",40.525
"Jun 28, 2007",40.7
"Jun 27, 2007",40.895
"Jun 26, 2007",40.835
"Jun 25, 2007",40.775
"Jun 22, 2007",40.605
"Jun 21, 2007",40.565
"Jun 20, 2007",40.755
"Jun 19, 2007",40.59
"Jun 18, 2007",40.54
"Jun 15, 2007",40.615
"Jun 14, 2007",40.62
"Jun 13, 2007",40.635
"Jun 12, 2007",40.495
"Jun 11, 2007",40.565
"Jun 08, 2007",40.72
"Jun 07, 2007",40.625
"Jun 06, 2007",40.425
"Jun 05, 2007",40.3
"Jun 04, 2007",40.21
"Jun 01, 2007",40.27
"May 31, 2007",40.375
"May 30, 2007",40.59
"May 29, 2007",40.2
"May 28, 2007",40.41
"May 25, 2007",40.29
"May 24, 2007",40.44
"May 23, 2007",40.275
"May 22, 2007",40.24
"May 21, 2007",40.425
"May 18, 2007",40.3
"May 17, 2007",40.6
"May 16, 2007",40.6
"May 15, 2007",40.54
"May 14, 2007",40.61
"May 11, 2007",40.75
"May 10, 2007",41.175
"May 09, 2007",40.69
"May 08, 2007",40.65
"May 07, 2007",40.56
"May 04, 2007",40.65
"May 03, 2007",40.835
"May 02, 2007",41.05
"May 01, 2007",41.02
"Apr 30, 2007",41.045
"Apr 27, 2007",40.8
"Apr 26, 2007",40.675
"Apr 25, 2007",40.635
"Apr 24, 2007",40.76
"Apr 23, 2007",41.495
"Apr 20, 2007",41.595
"Apr 19, 2007",41.915
"Apr 18, 2007",41.855
"Apr 17, 2007",41.705
"Apr 16, 2007",41.78
"Apr 13, 2007",42.44
"Apr 12, 2007",42.68
"Apr 11, 2007",42.695
"Apr 10, 2007",42.675
"Apr 09, 2007",42.685
"Apr 06, 2007",42.67
"Apr 05, 2007",42.72
"Apr 04, 2007",42.865
"Apr 03, 2007",42.825
"Apr 02, 2007",43.11
"Mar 30, 2007",43.12
"Mar 29, 2007",43.39
"Mar 28, 2007",42.775
"Mar 27, 2007",43.005
"Mar 26, 2007",43.2
"Mar 23, 2007",43.38
"Mar 22, 2007",43.53
"Mar 21, 2007",43.275
"Mar 20, 2007",43.685
"Mar 19, 2007",43.985
"Mar 16, 2007",43.965
"Mar 15, 2007",44.11
"Mar 14, 2007",44.175
"Mar 13, 2007",44.095
"Mar 12, 2007",44.125
"Mar 09, 2007",44.085
"Mar 08, 2007",44.2
"Mar 07, 2007",44.43
"Mar 06, 2007",44.19
"Mar 05, 2007",44.38
"Mar 02, 2007",44.11
"Mar 01, 2007",44.085
"Feb 28, 2007",44.09
"Feb 27, 2007",44.07
"Feb 26, 2007",44.05
"Feb 23, 2007",44.08
"Feb 22, 2007",44.06
"Feb 21, 2007",44.01
"Feb 20, 2007",44.12
"Feb 19, 2007",43.99
"Feb 16, 2007",43.88
"Feb 15, 2007",43.92
"Feb 14, 2007",43.945
"Feb 13, 2007",44.03
"Feb 12, 2007",44.015
"Feb 09, 2007",43.94
"Feb 08, 2007",43.995
"Feb 07, 2007",44.025
"Feb 06, 2007",44.02
"Feb 05, 2007",43.985
"Feb 02, 2007",43.995
"Feb 01, 2007",44.02
"Jan 31, 2007",44.08
"Jan 30, 2007",44.05
"Jan 29, 2007",44.145
"Jan 26, 2007",44.17
"Jan 25, 2007",44.21
"Jan 24, 2007",44.16
"Jan 23, 2007",44.15
"Jan 22, 2007",44.12
"Jan 19, 2007",44.08
"Jan 18, 2007",44.16
"Jan 17, 2007",44.1
"Jan 16, 2007",44.2
"Jan 15, 2007",44.21
"Jan 12, 2007",44.315
"Jan 11, 2007",44.5
"Jan 10, 2007",44.45
"Jan 09, 2007",44.28
"Jan 08, 2007",44.33
"Jan 05, 2007",44.185
"Jan 04, 2007",44.17
"Jan 03, 2007",44.25
"Jan 02, 2007",44.15
"Jan 01, 2007",44.115
"Dec 29, 2006",44.115
"Dec 28, 2006",44.095
"Dec 27, 2006",44.14
"Dec 26, 2006",44.335
"Dec 25, 2006",44.38
"Dec 22, 2006",44.38
"Dec 21, 2006",44.52
"Dec 20, 2006",44.545
"Dec 19, 2006",44.595
"Dec 18, 2006",44.64
"Dec 15, 2006",44.495
"Dec 14, 2006",44.57
"Dec 13, 2006",44.69
"Dec 12, 2006",44.69
"Dec 11, 2006",44.705
"Dec 08, 2006",44.51
"Dec 07, 2006",44.525
"Dec 06, 2006",44.615
"Dec 05, 2006",44.43
"Dec 04, 2006",44.5
"Dec 01, 2006",44.465
"Nov 30, 2006",44.6
"Nov 29, 2006",44.55
"Nov 28, 2006",44.59
"Nov 27, 2006",44.575
"Nov 24, 2006",44.605
"Nov 23, 2006",44.69
"Nov 22, 2006",44.63
"Nov 21, 2006",44.78
"Nov 20, 2006",44.9
"Nov 17, 2006",44.72
"Nov 16, 2006",44.83
"Nov 15, 2006",45.275
"Nov 14, 2006",45.06
"Nov 13, 2006",44.84
"Nov 10, 2006",44.56
"Nov 09, 2006",44.47
"Nov 08, 2006",44.6
"Nov 07, 2006",44.63
"Nov 06, 2006",44.85
"Nov 03, 2006",44.77
"Nov 02, 2006",44.83
"Nov 01, 2006",44.8
"Oct 31, 2006",44.92
"Oct 30, 2006",44.915
"Oct 27, 2006",45.045
"Oct 26, 2006",45.17
"Oct 25, 2006",45.29
"Oct 24, 2006",45.2
"Oct 23, 2006",45.31
"Oct 20, 2006",45.2
"Oct 19, 2006",45.22
"Oct 18, 2006",45.3
"Oct 17, 2006",45.2
"Oct 16, 2006",45.365
"Oct 13, 2006",45.32
"Oct 12, 2006",45.54
"Oct 11, 2006",45.56
"Oct 10, 2006",45.68
"Oct 09, 2006",45.66
"Oct 06, 2006",45.42
"Oct 05, 2006",45.58
"Oct 04, 2006",45.67
"Oct 03, 2006",45.7
"Oct 02, 2006",45.79
"Sep 29, 2006",45.91
"Sep 28, 2006",45.79
"Sep 27, 2006",45.77
"Sep 26, 2006",45.78
"Sep 25, 2006",45.84
"Sep 22, 2006",45.785
"Sep 21, 2006",45.74
"Sep 20, 2006",45.85
"Sep 19, 2006",46.04
"Sep 18, 2006",46.11
"Sep 15, 2006",45.96
"Sep 14, 2006",46
"Sep 13, 2006",46.09
"Sep 12, 2006",46.16
"Sep 11, 2006",46.2
"Sep 08, 2006",46.07
"Sep 07, 2006",46.14
"Sep 06, 2006",46.02
"Sep 05, 2006",46.21
"Sep 04, 2006",46.33
"Sep 01, 2006",46.39
"Aug 31, 2006",46.48
"Aug 30, 2006",46.38
"Aug 29, 2006",46.47
"Aug 28, 2006",46.49
"Aug 25, 2006",46.42
"Aug 24, 2006",46.43
"Aug 23, 2006",46.47
"Aug 22, 2006",46.45
"Aug 21, 2006",46.42
"Aug 18, 2006",46.39
"Aug 17, 2006",46.37
"Aug 16, 2006",46.48
"Aug 15, 2006",46.48
"Aug 14, 2006",46.54
"Aug 11, 2006",46.47
"Aug 10, 2006",46.33
"Aug 09, 2006",46.41
"Aug 08, 2006",46.48
"Aug 07, 2006",46.54
"Aug 04, 2006",46.46
"Aug 03, 2006",46.48
"Aug 02, 2006",46.625
"Aug 01, 2006",46.54
"Jul 31, 2006",46.5
"Jul 28, 2006",46.54
"Jul 27, 2006",46.53
"Jul 26, 2006",46.71
"Jul 25, 2006",46.76
"Jul 24, 2006",46.84
"Jul 21, 2006",46.73
"Jul 20, 2006",46.8
"Jul 19, 2006",46.83
"Jul 18, 2006",46.63
"Jul 17, 2006",46.66
"Jul 14, 2006",46.2
"Jul 13, 2006",46.18
"Jul 12, 2006",46.1
"Jul 11, 2006",46.02
"Jul 10, 2006",45.99
"Jul 07, 2006",45.86
"Jul 06, 2006",46.01
"Jul 05, 2006",45.925
"Jul 04, 2006",45.965
"Jul 03, 2006",45.93
"Jun 30, 2006",45.88
"Jun 29, 2006",46.14
"Jun 28, 2006",46.26
"Jun 27, 2006",46.3
"Jun 26, 2006",46.23
"Jun 23, 2006",46.02
"Jun 22, 2006",46
"Jun 21, 2006",45.67
"Jun 20, 2006",45.81
"Jun 19, 2006",45.77
"Jun 16, 2006",45.7
"Jun 15, 2006",45.89
"Jun 14, 2006",45.83
"Jun 13, 2006",45.82
"Jun 12, 2006",45.72
"Jun 09, 2006",45.805
"Jun 08, 2006",45.945
"Jun 07, 2006",45.875
"Jun 06, 2006",45.82
"Jun 05, 2006",45.72
"Jun 02, 2006",45.68
"Jun 01, 2006",46.2
"May 31, 2006",46.305
"May 30, 2006",46.14
"May 29, 2006",46.1
"May 26, 2006",45.83
"May 25, 2006",45.76
"May 24, 2006",45.6
"May 23, 2006",45.39
"May 22, 2006",45.46
"May 19, 2006",45.37
"May 18, 2006",45.28
"May 17, 2006",44.7
"May 16, 2006",45.05
"May 15, 2006",45.38
"May 12, 2006",44.95
"May 11, 2006",44.86
"May 10, 2006",44.85
"May 09, 2006",44.845
"May 08, 2006",44.82
"May 05, 2006",44.85
"May 04, 2006",44.82
"May 03, 2006",44.82
"May 02, 2006",44.83
"May 01, 2006",44.79
"Apr 28, 2006",44.9
"Apr 27, 2006",44.83
"Apr 26, 2006",45.05
"Apr 25, 2006",44.895
"Apr 24, 2006",44.87
"Apr 21, 2006",45.07
"Apr 20, 2006",45.03
"Apr 19, 2006",44.98
"Apr 18, 2006",45.06
"Apr 17, 2006",44.995
"Apr 14, 2006",45
"Apr 13, 2006",45.07
"Apr 12, 2006",45.1
"Apr 11, 2006",44.69
"Apr 10, 2006",44.67
"Apr 07, 2006",44.53
"Apr 06, 2006",44.59
"Apr 05, 2006",44.44
"Apr 04, 2006",44.6
"Apr 03, 2006",44.41
"Mar 31, 2006",44.5
"Mar 30, 2006",44.475
"Mar 29, 2006",44.54
"Mar 28, 2006",44.575
"Mar 27, 2006",44.615
"Mar 24, 2006",44.5
"Mar 23, 2006",44.445
"Mar 22, 2006",44.425
"Mar 21, 2006",44.3
"Mar 20, 2006",44.275
"Mar 17, 2006",44.275
"Mar 16, 2006",44.3
"Mar 15, 2006",44.11
"Mar 14, 2006",44.365
"Mar 13, 2006",44.425
"Mar 10, 2006",44.32
"Mar 09, 2006",44.38
"Mar 08, 2006",44.38
"Mar 07, 2006",44.285
"Mar 06, 2006",44.27
"Mar 03, 2006",44.205
"Mar 02, 2006",44.2
"Mar 01, 2006",44.29
"Feb 28, 2006",44.275
"Feb 27, 2006",44.43
"Feb 24, 2006",44.3
"Feb 23, 2006",44.37
"Feb 22, 2006",44.55
"Feb 21, 2006",44.42
"Feb 20, 2006",44.34
"Feb 17, 2006",44.3
"Feb 16, 2006",44.25
"Feb 15, 2006",44.175
"Feb 14, 2006",44.16
"Feb 13, 2006",44.18
"Feb 10, 2006",44.105
"Feb 09, 2006",44.12
"Feb 08, 2006",44.155
"Feb 07, 2006",44.16
"Feb 06, 2006",44.135
"Feb 03, 2006",44.12
"Feb 02, 2006",44.165
"Feb 01, 2006",44.14
"Jan 31, 2006",43.925
"Jan 30, 2006",44.045
"Jan 27, 2006",44.04
"Jan 26, 2006",44.02
"Jan 25, 2006",44.105
"Jan 24, 2006",44.195
"Jan 23, 2006",44.095
"Jan 20, 2006",44.17
"Jan 19, 2006",44.18
"Jan 18, 2006",44.3
"Jan 17, 2006",44.24
"Jan 16, 2006",44.17
"Jan 13, 2006",44.1
"Jan 12, 2006",44.02
"Jan 11, 2006",43.915
"Jan 10, 2006",44.185
"Jan 09, 2006",44.25
"Jan 06, 2006",44.32
"Jan 05, 2006",44.6
"Jan 04, 2006",44.705
"Jan 03, 2006",44.965
"Jan 02, 2006",45.075
"Dec 30, 2005",44.995
"Dec 29, 2005",45.12
"Dec 28, 2005",45.095
"Dec 27, 2005",45.195
"Dec 26, 2005",45.045
"Dec 23, 2005",45.125
"Dec 22, 2005",45.13
"Dec 21, 2005",45.18
"Dec 20, 2005",45.15
"Dec 19, 2005",44.975
"Dec 16, 2005",45.26
"Dec 15, 2005",45.29
"Dec 14, 2005",45.655
"Dec 13, 2005",46.045
"Dec 12, 2005",46.025
"Dec 09, 2005",46.125
"Dec 08, 2005",46.195
"Dec 07, 2005",46.18
"Dec 06, 2005",46.135
"Dec 05, 2005",46.265
"Dec 02, 2005",46.125
"Dec 01, 2005",45.945
"Nov 30, 2005",45.89
"Nov 29, 2005",45.85
"Nov 28, 2005",45.875
"Nov 25, 2005",45.765
"Nov 24, 2005",45.7
"Nov 23, 2005",45.725
"Nov 22, 2005",45.78
"Nov 21, 2005",45.675
"Nov 18, 2005",45.725
"Nov 17, 2005",45.665
"Nov 16, 2005",45.73
"Nov 15, 2005",45.665
"Nov 14, 2005",45.685
"Nov 11, 2005",45.555
"Nov 10, 2005",45.705
"Nov 09, 2005",45.705
"Nov 08, 2005",45.715
"Nov 07, 2005",45.835
"Nov 04, 2005",45.47
"Nov 03, 2005",45.255
"Nov 02, 2005",45.195
"Nov 01, 2005",45.085
"Oct 31, 2005",45.07
"Oct 28, 2005",45.045
"Oct 27, 2005",45.015
"Oct 26, 2005",45.035
"Oct 25, 2005",44.975
"Oct 24, 2005",45.075
"Oct 21, 2005",45.04
"Oct 20, 2005",45.175
"Oct 19, 2005",45.115
"Oct 18, 2005",45.095
"Oct 17, 2005",44.84
"Oct 14, 2005",44.795
"Oct 13, 2005",44.905
"Oct 12, 2005",44.775
"Oct 11, 2005",44.79
"Oct 10, 2005",44.76
"Oct 07, 2005",44.365
"Oct 06, 2005",44.215
"Oct 05, 2005",44.175
"Oct 04, 2005",44.15
"Oct 03, 2005",44.05
"Sep 30, 2005",43.955
"Sep 29, 2005",43.975
"Sep 28, 2005",44.005
"Sep 27, 2005",44.015
"Sep 26, 2005",43.9
"Sep 23, 2005",43.905
"Sep 22, 2005",43.875
"Sep 21, 2005",43.87
"Sep 20, 2005",43.845
"Sep 19, 2005",43.855
"Sep 16, 2005",43.845
"Sep 15, 2005",43.83
"Sep 14, 2005",43.845
"Sep 13, 2005",43.855
"Sep 12, 2005",43.81
"Sep 09, 2005",43.795
"Sep 08, 2005",43.8
"Sep 07, 2005",43.825
"Sep 06, 2005",43.84
"Sep 05, 2005",43.815
"Sep 02, 2005",43.85
"Sep 01, 2005",43.965
"Aug 31, 2005",44.015
"Aug 30, 2005",44.015
"Aug 29, 2005",43.845
"Aug 26, 2005",43.64
"Aug 25, 2005",43.675
"Aug 24, 2005",43.715
"Aug 23, 2005",43.625
"Aug 22, 2005",43.575
"Aug 19, 2005",43.545
"Aug 18, 2005",43.53
"Aug 17, 2005",43.505
"Aug 16, 2005",43.48
"Aug 15, 2005",43.48
"Aug 12, 2005",43.495
"Aug 11, 2005",43.55
"Aug 10, 2005",43.5
"Aug 09, 2005",43.51
"Aug 08, 2005",43.48
"Aug 05, 2005",43.455
"Aug 04, 2005",43.485
"Aug 03, 2005",43.405
"Aug 02, 2005",43.485
"Aug 01, 2005",43.41
"Jul 29, 2005",43.44
"Jul 28, 2005",43.37
"Jul 27, 2005",43.39
"Jul 26, 2005",43.435
"Jul 25, 2005",43.505
"Jul 22, 2005",43.5
"Jul 21, 2005",43.19
"Jul 20, 2005",43.505
"Jul 19, 2005",43.55
"Jul 18, 2005",43.515
"Jul 15, 2005",43.505
"Jul 14, 2005",43.52
"Jul 13, 2005",43.575
"Jul 12, 2005",43.535
"Jul 11, 2005",43.54
"Jul 08, 2005",43.59
"Jul 07, 2005",43.59
"Jul 06, 2005",43.555
"Jul 05, 2005",43.55
"Jul 04, 2005",43.545
"Jul 01, 2005",43.55
"Jun 30, 2005",43.485
"Jun 29, 2005",43.53
"Jun 28, 2005",43.485
"Jun 27, 2005",43.49
"Jun 24, 2005",43.515
"Jun 23, 2005",43.5
"Jun 22, 2005",43.48
"Jun 21, 2005",43.5
"Jun 20, 2005",43.54
"Jun 17, 2005",43.515
"Jun 16, 2005",43.585
"Jun 15, 2005",43.635
"Jun 14, 2005",43.595
"Jun 13, 2005",43.625
"Jun 10, 2005",43.51
"Jun 09, 2005",43.495
"Jun 08, 2005",43.49
"Jun 07, 2005",43.555
"Jun 06, 2005",43.6
"Jun 03, 2005",43.595
"Jun 02, 2005",43.655
"Jun 01, 2005",43.73
"May 31, 2005",43.7
"May 30, 2005",43.58
"May 27, 2005",43.505
"May 26, 2005",43.525
"May 25, 2005",43.495
"May 24, 2005",43.48
"May 23, 2005",43.49
"May 20, 2005",43.48
"May 19, 2005",43.44
"May 18, 2005",43.48
"May 17, 2005",43.465
"May 16, 2005",43.495
